employee_id,manager_id,role_name,current_salary,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,HourlyRate,JobInvolvement,JobLevel,JobRole,MaritalStatus,MonthlyRate,NumCompaniesWorked,Over18,PercentSalaryHike,PerformanceRating,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsInCurrentRole,YearsWithCurrManager,Market_Median_2026,Internal_Salary_Rank,Performance_Consistency
EMP0833,EMP0009,Business_Analyst_Austin,108000,1,329,1,17,3,3,72,3,2,2,2,12348,9,1,22,3,3,32,1,23,0,10,105000,0.43,3
EMP0834,EMP0009,Data_Scientist_Atlanta,165000,1,1336,1,28,2,3,78,3,2,6,1,21161,7,1,25,3,1,3,2,0,0,0,170000,0.57,4
EMP0835,EMP0009,Sales_Executive_Seattle,121000,1,1359,2,10,3,4,59,2,2,7,0,4999,4,1,15,3,0,33,1,4,1,3,110000,0.54,3
EMP0836,EMP0009,Business_Analyst_Austin,82000,0,359,1,24,4,1,34,3,2,2,1,25503,2,1,14,4,0,24,3,18,6,11,105000,0.56,3
EMP0837,EMP0009,Research_Scientist_Austin,102000,1,910,1,7,1,6,37,2,3,5,1,16510,7,1,18,3,3,13,0,0,0,0,120000,0.1,3
EMP0838,EMP0009,Laboratory_Technician_NYC,90000,0,1498,1,29,4,6,39,3,2,2,2,3433,2,1,20,3,1,2,0,2,0,2,75000,0.73,4
EMP0839,EMP0009,Software_Developer_Boston,119000,1,266,1,26,4,5,83,3,3,7,0,15393,8,1,25,3,2,35,6,26,8,1,155000,0.34,4
EMP0840,EMP0009,Healthcare_Representative_Miami,112000,2,272,1,19,3,2,76,1,2,0,2,10441,4,1,21,3,3,3,3,3,1,3,85000,0.35,4
EMP0841,EMP0009,Sales_Executive_Chicago,125000,1,488,2,5,4,3,85,4,2,7,0,6906,4,1,14,3,1,37,6,13,5,0,110000,0.4,3
EMP0842,EMP0009,Business_Analyst_Denver,93000,2,1316,1,22,3,5,82,2,2,2,2,25399,1,1,21,3,1,10,2,1,0,1,105000,0.78,2
EMP0843,EMP0009,Business_Analyst_Denver,124000,1,583,1,8,2,5,34,4,2,2,0,25241,5,1,24,3,1,9,0,4,3,1,105000,0.75,3
EMP0844,EMP0009,Sales_Executive_Denver,135000,1,1028,2,13,3,5,64,3,3,7,2,13906,3,1,17,3,1,25,6,22,8,7,110000,0.29,3
EMP0845,EMP0009,Healthcare_Representative_Atlanta,113000,1,145,1,18,4,1,72,4,2,0,1,13290,2,1,23,3,0,5,6,3,1,2,85000,0.6,4
EMP0846,EMP0009,Healthcare_Representative_Atlanta,77000,0,665,1,5,2,5,45,2,2,0,0,11462,0,1,21,4,1,29,4,5,0,1,85000,0.6,2
EMP0847,EMP0009,Research_Scientist_Atlanta,142000,1,550,1,22,4,1,32,1,3,5,2,6091,7,1,19,3,3,20,1,10,4,3,120000,0.49,4
EMP0848,EMP0009,Data_Scientist_Denver,181000,1,528,1,12,4,4,52,3,4,6,2,10605,4,1,24,3,2,29,3,2,2,1,170000,0.43,1
EMP0849,EMP0009,Manufacturing_Director_Chicago,140000,1,402,1,8,5,3,46,3,4,4,2,15421,3,1,14,3,0,11,0,10,10,0,130000,0.42,3
EMP0850,EMP0009,Software_Developer_Denver,172000,2,852,1,11,4,4,35,1,1,7,1,24455,2,1,22,3,0,29,2,29,2,0,155000,0.29,3
EMP0851,EMP0009,Laboratory_Technician_Austin,74000,1,277,1,16,5,5,55,2,2,2,2,13597,2,1,19,3,0,20,5,7,1,3,75000,0.52,1
EMP0852,EMP0009,Research_Scientist_Miami,140000,1,1450,1,22,2,1,51,2,3,5,2,16600,3,1,22,3,2,23,4,4,2,4,120000,0.23,3
EMP0853,EMP0009,Software_Developer_Boston,130000,1,278,1,17,3,1,80,1,1,7,2,17138,0,1,19,3,1,31,6,22,7,12,155000,0.43,4
EMP0854,EMP0009,Business_Analyst_NYC,125000,0,355,1,5,3,2,100,2,2,2,2,18248,6,1,25,3,0,13,6,6,0,0,105000,0.59,3
EMP0855,EMP0009,Healthcare_Representative_Miami,71000,2,412,1,5,5,5,95,1,1,0,2,11663,4,1,13,3,3,29,6,24,8,2,85000,0.88,3
EMP0856,EMP0009,Research_Scientist_NYC,98000,1,1365,1,11,2,4,79,2,3,5,2,17782,3,1,12,4,0,23,0,12,0,6,120000,0.99,3
EMP0857,EMP0009,Manufacturing_Director_Boston,102000,1,349,1,21,3,1,39,2,4,4,0,23756,0,1,19,3,1,16,1,0,0,0,130000,0.54,3
EMP0858,EMP0009,Manufacturing_Director_Denver,122000,1,614,1,19,1,1,38,3,4,4,2,10864,1,1,12,3,3,21,2,8,7,0,130000,0.78,3
EMP0859,EMP0009,Sales_Executive_Seattle,115000,1,1117,2,12,4,1,30,4,2,7,1,16334,2,1,21,3,1,6,5,4,3,4,110000,0.79,3
EMP0860,EMP0009,Research_Scientist_Austin,95000,2,1370,1,13,3,3,88,3,3,5,2,17644,3,1,12,3,1,5,3,1,0,1,120000,0.47,2
EMP0861,EMP0009,Research_Scientist_NYC,116000,2,1195,1,20,3,3,75,2,3,5,2,22769,9,1,25,4,1,25,1,21,0,7,120000,0.83,2
EMP0862,EMP0009,Data_Scientist_Atlanta,145000,1,396,1,2,2,3,75,4,3,6,1,14484,4,1,15,3,1,13,2,0,0,0,170000,0.41,3
EMP0863,EMP0009,Software_Developer_Seattle,108000,1,921,1,10,3,3,69,4,1,7,1,8690,6,1,25,3,1,36,0,14,6,4,155000,0.38,3
EMP0864,EMP0009,Sales_Representative_Seattle,51000,1,507,2,2,3,3,64,3,1,8,2,16557,1,1,12,4,1,16,2,11,5,11,70000,0.8,2
EMP0865,EMP0009,Healthcare_Representative_Chicago,78000,1,430,1,17,2,2,56,3,1,0,2,12383,9,1,15,4,1,4,4,2,2,1,85000,0.47,4
EMP0866,EMP0009,Sales_Representative_Atlanta,65000,1,776,2,25,3,5,67,3,2,8,2,4485,4,1,20,3,1,19,4,13,10,6,70000,0.36,3
EMP0867,EMP0009,Laboratory_Technician_Boston,67000,1,1176,1,25,4,4,51,2,1,2,2,18494,6,1,13,3,1,29,1,9,3,9,75000,0.83,4
EMP0868,EMP0010,Business_Analyst_Boston,84000,1,454,1,4,4,5,91,2,3,2,1,22747,6,1,16,3,2,11,1,1,0,1,105000,0.19,4
EMP0869,EMP0010,Research_Scientist_Seattle,102000,2,403,1,24,3,3,33,2,3,5,2,5588,2,1,23,3,1,3,3,2,1,2,120000,0.33,3
EMP0870,EMP0010,Healthcare_Representative_Denver,89000,1,1487,1,27,3,1,85,4,1,0,2,22065,3,1,12,3,0,26,2,6,2,4,85000,0.58,2
EMP0871,EMP0010,Sales_Representative_Atlanta,66000,2,490,2,27,3,5,47,1,1,8,1,17085,4,1,13,3,0,6,0,0,0,0,70000,0.64,1
EMP0872,EMP0010,Laboratory_Technician_Miami,87000,2,157,1,2,3,5,70,3,1,2,2,11288,6,1,23,3,0,27,6,16,12,12,75000,0.54,3
EMP0873,EMP0010,Manufacturing_Director_Miami,157000,2,219,1,5,2,5,76,4,3,4,0,20414,9,1,15,3,0,5,3,3,2,1,130000,0.69,3
EMP0874,EMP0010,Research_Scientist_Chicago,99000,0,133,1,5,3,3,43,2,1,5,1,9285,3,1,15,3,1,34,5,4,4,1,120000,0.49,3
EMP0875,EMP0010,Healthcare_Representative_Miami,80000,1,745,1,8,4,1,65,3,1,0,0,7764,3,1,22,3,2,1,6,1,1,0,85000,0.55,3
EMP0876,EMP0010,Laboratory_Technician_Seattle,65000,1,1290,1,26,4,6,32,1,1,2,2,23783,2,1,15,3,0,9,3,0,0,0,75000,0.2,4
EMP0877,EMP0010,Healthcare_Representative_Boston,96000,1,1402,1,23,3,5,82,2,1,0,2,3733,6,1,16,3,0,35,6,14,11,12,85000,0.9,4
EMP0878,EMP0010,Research_Scientist_Miami,129000,1,1326,1,2,4,3,73,3,3,5,1,10440,8,1,22,3,3,22,3,16,2,2,120000,0.39,2
EMP0879,EMP0010,Laboratory_Technician_Miami,81000,1,1037,1,17,1,4,100,3,1,2,2,4516,7,1,24,3,2,5,2,1,0,0,75000,1.0,3
EMP0880,EMP0010,Laboratory_Technician_NYC,71000,1,1325,1,11,4,5,44,3,1,2,0,18223,6,1,22,3,0,38,3,19,8,11,75000,0.81,2
EMP0881,EMP0010,Software_Developer_Denver,176000,1,633,1,19,4,2,54,4,3,7,2,24781,8,1,24,3,3,10,2,2,0,1,155000,0.65,3
EMP0882,EMP0010,Software_Developer_Boston,143000,1,142,1,26,2,5,78,3,3,7,1,22150,5,1,14,3,1,34,2,15,10,0,155000,0.8,3
EMP0883,EMP0010,Research_Scientist_Atlanta,115000,1,1119,1,16,3,1,75,3,1,5,1,15180,5,1,19,3,2,14,1,2,2,2,120000,0.43,1
EMP0884,EMP0010,Sales_Representative_NYC,56000,2,940,2,7,1,4,70,3,2,8,1,10101,7,1,21,3,0,19,3,3,0,2,70000,0.65,2
EMP0885,EMP0010,Sales_Executive_NYC,78000,1,1228,2,11,2,2,43,2,2,7,0,20899,8,1,24,4,1,25,1,2,1,2,110000,0.48,2
EMP0886,EMP0010,Data_Scientist_NYC,192000,1,1147,1,22,5,1,77,3,3,6,2,19650,7,1,17,3,0,7,6,2,0,1,170000,0.76,3
EMP0887,EMP0010,Business_Analyst_Denver,93000,2,1479,1,1,1,2,94,4,3,2,1,19278,7,1,14,3,1,35,6,1,1,1,105000,0.87,3
EMP0888,EMP0010,Healthcare_Representative_Atlanta,75000,1,1320,1,14,4,1,53,2,1,0,2,16384,2,1,13,3,0,26,2,23,9,12,85000,0.47,3
EMP0889,EMP0010,Software_Developer_Boston,110000,1,1146,1,29,3,5,44,1,3,7,1,15406,9,1,20,3,1,17,4,17,6,12,155000,0.68,3
EMP0890,EMP0010,Data_Scientist_NYC,161000,1,984,1,14,3,5,51,3,2,6,0,8539,2,1,19,3,1,13,1,1,0,0,170000,0.47,4
EMP0891,EMP0010,Software_Developer_Denver,155000,1,103,1,12,3,1,83,4,3,7,0,20593,9,1,11,3,0,21,5,5,2,1,155000,0.86,3
EMP0892,EMP0010,Manufacturing_Director_Atlanta,160000,2,1127,1,20,4,4,56,2,4,4,1,26571,1,1,19,3,0,15,5,5,4,1,130000,0.19,4
EMP0893,EMP0010,Healthcare_Representative_NYC,82000,2,488,1,5,4,5,55,4,1,0,0,19807,8,1,22,4,0,7,1,3,3,2,85000,0.6,3
EMP0894,EMP0010,Data_Scientist_Miami,144000,1,1432,1,2,3,4,77,4,2,6,0,19730,8,1,12,4,2,2,1,1,1,1,170000,0.48,3
EMP0895,EMP0010,Research_Scientist_Miami,127000,1,1192,1,21,2,4,74,3,1,5,2,2639,2,1,22,3,0,27,6,3,3,0,120000,0.32,3
EMP0896,EMP0010,Healthcare_Representative_NYC,94000,1,518,1,10,3,3,50,2,1,0,2,24086,6,1,21,3,2,23,5,18,3,2,85000,0.74,3
EMP0897,EMP0010,Research_Scientist_Seattle,116000,1,996,1,19,3,3,30,3,3,5,1,24572,7,1,15,3,1,31,6,4,4,3,120000,0.0,3
EMP0898,EMP0010,Healthcare_Representative_Boston,64000,2,719,1,4,3,1,88,3,2,0,1,26115,9,1,19,3,0,33,3,6,6,4,85000,0.81,3
EMP0899,EMP0010,Business_Analyst_Seattle,93000,1,164,1,6,3,6,35,3,3,2,2,4099,0,1,24,3,0,21,6,0,0,0,105000,0.64,3
EMP0900,EMP0010,Business_Analyst_Austin,122000,1,1465,1,27,3,1,90,2,2,2,2,15725,3,1,11,3,3,1,6,0,0,0,105000,0.36,3
EMP0901,EMP0010,Software_Developer_Seattle,95000,1,1321,1,12,4,1,75,3,1,7,2,20618,3,1,24,3,1,3,6,2,2,1,155000,0.51,4
EMP0902,EMP0010,Sales_Executive_Atlanta,106000,1,1187,2,16,2,5,34,1,2,7,1,24636,1,1,11,3,3,4,2,4,3,0,110000,0.28,4
EMP0903,EMP0010,Sales_Executive_NYC,117000,1,920,2,27,5,1,34,3,2,7,0,13372,9,1,20,3,1,3,2,3,3,2,110000,0.22,4
EMP0904,EMP0010,Research_Scientist_NYC,151000,1,1400,1,21,4,2,33,2,2,5,1,14834,4,1,19,3,2,12,2,1,0,1,120000,0.03,3
EMP0905,EMP0010,Healthcare_Representative_Denver,69000,1,782,1,24,3,1,37,1,1,0,1,23668,2,1,12,4,0,15,5,7,5,0,85000,0.41,3
EMP0906,EMP0010,Laboratory_Technician_NYC,83000,2,1197,1,21,3,1,74,3,2,2,2,7696,2,1,20,3,0,30,6,15,5,6,75000,0.51,3
EMP0907,EMP0010,Sales_Representative_Austin,67000,0,206,2,17,4,1,69,3,2,8,1,12162,4,1,18,3,0,33,1,10,7,5,70000,0.32,3
EMP0908,EMP0010,Research_Scientist_Boston,116000,2,1044,1,4,3,2,88,2,2,5,2,21854,3,1,11,3,1,34,4,23,9,1,120000,0.34,1
EMP0909,EMP0010,Laboratory_Technician_Austin,79000,1,1330,1,6,3,1,90,3,1,2,2,20339,1,1,16,3,1,27,3,2,0,2,75000,0.62,2
EMP0910,EMP0010,Sales_Executive_Atlanta,88000,1,726,2,14,3,4,71,3,3,7,2,18866,0,1,12,3,2,5,2,2,0,0,110000,0.89,3
EMP0911,EMP0010,Manufacturing_Director_Chicago,115000,2,1313,1,26,3,5,69,2,4,4,0,21905,9,1,15,4,1,25,3,15,2,11,130000,0.14,3
EMP0912,EMP0010,Sales_Representative_Seattle,76000,0,198,2,18,3,2,59,3,1,8,2,24499,5,1,13,3,0,37,4,18,0,11,70000,0.55,3
EMP0913,EMP0010,Business_Analyst_Boston,130000,2,709,1,20,4,5,88,3,3,2,0,14248,7,1,16,3,1,11,6,10,4,6,105000,0.41,3
EMP0914,EMP0010,Business_Analyst_Austin,126000,1,1295,1,15,4,4,39,4,3,2,2,8239,9,1,25,4,2,4,3,1,0,0,105000,1.0,1
EMP0915,EMP0010,Sales_Representative_Boston,88000,1,427,2,17,5,6,43,1,1,8,2,8972,8,1,19,3,1,17,4,10,1,4,70000,0.54,2
EMP0916,EMP0010,Data_Scientist_Chicago,170000,2,789,1,19,1,5,51,4,3,6,1,3633,5,1,16,3,2,32,3,26,2,4,170000,0.36,3
EMP0917,EMP0010,Laboratory_Technician_Denver,59000,0,1469,1,11,2,4,32,3,1,2,0,9995,9,1,12,3,3,21,4,16,0,12,75000,0.4,2
EMP0918,EMP0010,Manufacturing_Director_Boston,104000,1,186,1,19,1,3,98,3,3,4,0,12833,0,1,25,3,0,21,3,11,1,3,130000,0.0,2
EMP0919,EMP0010,Data_Scientist_Denver,199000,1,544,1,23,3,5,81,3,2,6,1,22366,0,1,22,3,0,34,2,15,6,6,170000,0.51,4
EMP0920,EMP0010,Healthcare_Representative_Austin,80000,0,784,1,28,3,2,92,3,2,0,1,5884,1,1,17,3,0,19,5,14,10,3,85000,0.38,3
EMP0921,EMP0010,Research_Scientist_Chicago,118000,2,874,1,14,1,5,67,2,1,5,1,10446,4,1,12,3,1,12,0,7,0,2,120000,0.28,1
EMP0922,EMP0010,Data_Scientist_Miami,201000,1,1400,1,10,3,1,77,4,2,6,1,20451,8,1,11,3,3,21,0,20,6,5,170000,0.44,3
EMP0923,EMP0010,Manufacturing_Director_Atlanta,110000,1,1183,1,25,3,3,57,4,4,4,2,3565,6,1,18,3,1,9,6,8,1,4,130000,0.28,4
EMP0924,EMP0010,Software_Developer_NYC,111000,1,652,1,28,3,6,44,4,1,7,2,12863,8,1,22,4,0,35,3,24,8,9,155000,0.25,2
EMP0925,EMP0010,Sales_Executive_Chicago,76000,2,654,2,25,4,5,55,2,2,7,2,26997,8,1,25,3,1,28,4,25,3,12,110000,0.67,3
EMP0926,EMP0010,Sales_Representative_Chicago,81000,1,128,2,27,2,2,31,3,1,8,2,13533,3,1,19,3,2,14,0,6,2,6,70000,0.63,2
EMP0927,EMP0010,Research_Scientist_Atlanta,94000,2,576,1,29,2,1,75,3,1,5,0,26930,4,1,12,3,1,17,3,5,0,2,120000,0.89,3
EMP0928,EMP0010,Sales_Executive_Austin,115000,2,1417,2,3,1,4,69,1,2,7,0,11172,8,1,18,3,1,11,4,4,2,1,110000,0.68,3
EMP0929,EMP0010,Healthcare_Representative_Boston,108000,1,711,1,26,2,1,63,4,1,0,0,5360,1,1,19,3,0,37,1,13,3,2,85000,0.54,3
EMP0930,EMP0010,Business_Analyst_Atlanta,84000,0,1218,1,13,3,4,37,4,2,2,2,3135,9,1,16,3,0,25,6,6,0,3,105000,0.58,3
EMP0931,EMP0010,Research_Scientist_Austin,125000,1,741,1,1,1,3,47,2,3,5,2,2945,7,1,14,3,0,13,6,6,4,4,120000,0.7,3
EMP0932,EMP0010,Manufacturing_Director_NYC,106000,1,1067,1,29,1,2,48,2,3,4,2,10413,5,1,24,4,2,7,5,3,3,0,130000,0.54,3
EMP0933,EMP0010,Data_Scientist_Miami,125000,1,933,1,2,5,1,58,3,3,6,2,6411,2,1,16,3,1,11,0,8,1,7,170000,0.62,2
EMP0934,EMP0010,Research_Scientist_Chicago,149000,2,1460,1,24,1,1,87,3,2,5,2,14409,9,1,11,3,0,18,5,2,0,2,120000,0.29,3
EMP0935,EMP0010,Sales_Representative_Austin,59000,1,1241,2,1,5,4,64,4,2,8,2,13587,1,1,17,3,0,9,4,7,6,1,70000,0.33,3
EMP0936,EMP0010,Sales_Representative_Austin,57000,1,1342,2,26,3,3,91,3,2,8,0,17285,6,1,11,4,1,28,2,17,12,12,70000,0.26,3
EMP0937,EMP0010,Sales_Executive_Seattle,111000,1,1271,2,2,3,4,46,1,3,7,0,15321,9,1,22,3,1,15,6,14,13,10,110000,0.41,3
EMP0938,EMP0010,Laboratory_Technician_Atlanta,82000,1,650,1,17,3,2,35,3,1,2,1,19388,6,1,16,3,0,9,5,3,2,1,75000,0.47,4
EMP0939,EMP0010,Research_Scientist_Austin,155000,2,835,1,29,3,5,57,1,1,5,0,19100,6,1,14,3,1,13,3,11,11,7,120000,0.36,3
EMP0940,EMP0010,Data_Scientist_Seattle,115000,1,931,1,26,1,3,41,3,4,6,2,9797,2,1,21,3,3,34,5,18,2,1,170000,0.17,4
EMP0941,EMP0010,Business_Analyst_Miami,120000,2,1221,1,14,3,1,61,1,2,2,2,21410,8,1,15,3,0,3,0,3,0,2,105000,0.3,4
EMP0942,EMP0010,Laboratory_Technician_Miami,59000,1,1237,1,21,3,1,94,2,2,2,0,2689,3,1,21,3,2,7,0,1,1,0,75000,1.0,2
EMP0943,EMP0010,Laboratory_Technician_Denver,89000,1,1323,1,9,3,5,64,4,2,2,1,25559,0,1,12,3,0,18,5,13,6,0,75000,0.3,3
EMP0944,EMP0010,Research_Scientist_Austin,133000,1,1321,1,25,3,1,80,2,3,5,1,4388,7,1,15,3,3,10,3,2,2,0,120000,0.57,2
EMP0945,EMP0010,Sales_Representative_Chicago,67000,1,293,2,25,3,1,72,2,1,8,2,4369,2,1,23,3,0,11,4,3,2,3,70000,0.68,1
EMP0946,EMP0010,Healthcare_Representative_Austin,109000,0,973,1,14,1,1,61,3,2,0,0,5034,2,1,14,4,0,4,5,3,1,1,85000,0.52,4
EMP0947,EMP0010,Healthcare_Representative_Austin,79000,1,765,1,8,5,5,63,2,1,0,2,12103,2,1,25,3,1,9,1,0,0,0,85000,0.86,4
EMP0948,EMP0010,Sales_Executive_Atlanta,133000,1,849,2,16,4,5,56,4,3,7,1,6973,4,1,14,3,3,2,0,0,0,0,110000,0.53,3
EMP0949,EMP0010,Healthcare_Representative_NYC,69000,1,107,1,17,3,2,79,4,2,0,2,6354,4,1,12,4,1,21,3,3,1,3,85000,0.43,4
EMP0950,EMP0010,Healthcare_Representative_Miami,88000,2,1456,1,6,3,4,76,1,2,0,2,5660,8,1,15,3,1,18,2,9,7,7,85000,0.38,4
EMP0951,EMP0010,Research_Scientist_Chicago,107000,1,874,1,18,2,1,41,2,3,5,1,10377,9,1,22,3,0,18,2,6,2,0,120000,0.42,3
EMP0952,EMP0010,Research_Scientist_Seattle,153000,1,1354,1,16,4,3,40,3,2,5,1,24005,6,1,14,3,0,18,4,9,1,1,120000,0.71,3
EMP0953,EMP0010,Business_Analyst_NYC,119000,2,929,1,9,4,1,42,4,2,2,1,7369,5,1,15,3,1,34,0,16,8,9,105000,0.59,4
EMP0954,EMP0010,Research_Scientist_Chicago,145000,1,1181,1,14,1,5,93,2,3,5,2,18649,6,1,11,4,0,8,0,6,0,2,120000,0.24,4
EMP0955,EMP0010,Laboratory_Technician_Austin,82000,2,529,1,10,5,3,44,2,2,2,2,21417,7,1,23,3,1,36,6,26,1,1,75000,0.65,3
EMP0956,EMP0010,Healthcare_Representative_NYC,102000,1,301,1,19,4,5,89,4,2,0,2,2402,1,1,12,3,1,23,1,21,1,11,85000,0.59,3
EMP0957,EMP0010,Research_Scientist_Austin,87000,1,1058,1,20,4,5,89,2,2,5,0,2994,8,1,22,3,2,11,3,8,8,7,120000,0.48,4
EMP0958,EMP0010,Research_Scientist_NYC,148000,1,347,1,18,2,2,59,1,2,5,2,5568,0,1,13,3,1,38,5,20,12,4,120000,0.5,3
EMP0959,EMP0010,Business_Analyst_Denver,123000,2,497,1,26,4,1,80,4,2,2,2,6076,6,1,20,3,3,30,4,27,1,0,105000,0.58,3
EMP0960,EMP0010,Healthcare_Representative_Denver,107000,0,1006,1,22,4,1,45,2,2,0,2,6748,1,1,16,3,0,17,3,12,10,7,85000,0.65,4
EMP0961,EMP0010,Research_Scientist_Atlanta,90000,2,1428,1,17,4,5,50,2,1,5,2,24862,1,1,20,3,0,31,1,29,0,3,120000,0.52,3
EMP0962,EMP0010,Sales_Executive_Austin,90000,1,252,2,27,1,5,35,2,3,7,2,14449,7,1,22,3,2,1,4,1,0,1,110000,0.56,4
EMP0963,EMP0010,Sales_Executive_Atlanta,125000,0,134,2,27,2,5,93,3,2,7,1,21270,6,1,24,4,0,16,1,7,5,3,110000,0.46,3
EMP0964,EMP0010,Sales_Representative_Austin,56000,2,374,2,8,3,5,93,3,2,8,1,7165,6,1,24,4,0,5,5,3,3,2,70000,0.59,4
EMP0965,EMP0010,Manufacturing_Director_NYC,111000,1,857,1,25,3,5,89,2,4,4,0,5428,0,1,18,3,2,25,3,0,0,0,130000,0.55,2
EMP0966,EMP0010,Healthcare_Representative_Boston,102000,1,225,1,7,2,2,59,3,1,0,2,11809,1,1,24,3,2,31,5,17,7,7,85000,0.27,3
EMP0967,EMP0010,Research_Scientist_Atlanta,88000,1,402,1,29,3,3,68,4,2,5,1,10308,2,1,11,3,2,37,5,5,2,2,120000,0.53,2
EMP0968,EMP0010,Manufacturing_Director_Austin,155000,1,921,1,16,3,1,46,2,4,4,2,17664,9,1,11,3,1,14,0,5,1,5,130000,0.28,3
EMP0969,EMP0010,Business_Analyst_Atlanta,112000,1,112,1,12,4,4,48,3,3,2,2,12821,9,1,24,3,3,15,6,5,0,5,105000,0.39,1
EMP0970,EMP0010,Laboratory_Technician_Denver,74000,1,805,1,9,2,5,33,2,2,2,0,8022,7,1,14,4,1,4,1,3,3,3,75000,0.68,3
EMP0971,EMP0010,Laboratory_Technician_NYC,58000,0,1051,1,27,3,5,84,3,2,2,0,7480,0,1,23,3,1,12,4,2,2,0,75000,0.4,3
EMP0972,EMP0010,Sales_Executive_Boston,134000,1,312,2,27,3,4,56,3,2,7,1,7998,6,1,20,3,0,26,2,18,7,0,110000,0.51,2
EMP0973,EMP0010,Healthcare_Representative_Boston,87000,2,139,1,7,4,1,54,3,1,0,2,24548,0,1,11,3,0,5,1,0,0,0,85000,0.66,3
EMP0974,EMP0010,Manufacturing_Director_NYC,113000,2,1002,1,6,3,5,85,4,3,4,2,20536,0,1,22,3,3,18,2,12,9,3,130000,0.32,2
EMP0975,EMP0010,Sales_Representative_Denver,55000,1,1207,2,28,2,5,45,4,1,8,1,3658,4,1,23,3,1,15,1,7,2,7,70000,0.29,4
EMP0976,EMP0010,Healthcare_Representative_Miami,82000,1,722,1,12,5,3,63,3,2,0,0,25778,0,1,19,4,1,22,6,5,3,1,85000,0.0,1
EMP0977,EMP0010,Manufacturing_Director_Denver,148000,1,451,1,20,1,1,39,4,4,4,2,9899,9,1,11,3,1,2,0,0,0,0,130000,0.25,3
EMP0978,EMP0010,Research_Scientist_NYC,109000,0,443,1,8,3,1,77,4,2,5,1,4039,1,1,20,4,0,13,2,3,1,1,120000,0.07,3
EMP0979,EMP0010,Software_Developer_Chicago,176000,2,602,1,7,4,1,61,3,1,7,2,6427,0,1,23,3,0,38,5,16,9,11,155000,0.56,3
EMP0980,EMP0010,Laboratory_Technician_Austin,61000,2,217,1,15,4,5,80,2,1,2,2,5957,2,1,14,4,1,18,0,8,1,2,75000,0.2,3
EMP0981,EMP0010,Sales_Executive_Denver,94000,1,1259,2,7,5,2,42,3,2,7,1,4584,3,1,12,3,0,5,3,0,0,0,110000,0.13,2
EMP0982,EMP0010,Healthcare_Representative_Boston,86000,2,615,1,13,2,5,33,4,2,0,0,9583,0,1,11,3,0,10,5,10,8,10,85000,0.25,4
EMP0983,EMP0010,Sales_Executive_Denver,136000,1,779,2,12,1,1,56,3,2,7,0,23060,1,1,15,3,2,18,4,1,0,0,110000,0.48,4
EMP0984,EMP0010,Manufacturing_Director_Miami,140000,1,614,1,28,2,6,94,3,4,4,2,24225,5,1,22,4,2,17,4,14,9,2,130000,0.42,2
EMP0985,EMP0010,Software_Developer_Boston,168000,1,527,1,29,2,1,85,3,2,7,2,3967,2,1,16,3,1,31,2,15,1,6,155000,0.28,4
EMP0986,EMP0010,Sales_Executive_Seattle,137000,1,493,2,27,4,1,71,3,3,7,0,7726,0,1,22,3,0,22,1,20,11,11,110000,0.51,3
EMP0987,EMP0010,Research_Scientist_Denver,106000,0,1299,1,13,2,1,53,4,1,5,2,19568,2,1,16,3,1,14,5,13,12,10,120000,0.75,3
EMP0988,EMP0010,Sales_Executive_Miami,87000,1,469,2,21,1,5,51,3,2,7,2,4951,4,1,20,3,1,27,6,6,4,6,110000,0.25,1
EMP0989,EMP0010,Healthcare_Representative_Atlanta,69000,2,801,1,27,4,6,76,3,1,0,0,11434,0,1,11,3,1,29,0,1,0,1,85000,0.36,3
EMP0990,EMP0010,Data_Scientist_Chicago,137000,1,1049,1,3,2,3,78,4,4,6,0,2790,8,1,13,3,1,13,2,8,2,2,170000,0.6,3
EMP0991,EMP0010,Healthcare_Representative_Austin,111000,1,547,1,23,3,5,31,1,2,0,1,7778,3,1,15,3,1,27,3,26,1,7,85000,0.94,3
EMP0992,EMP0010,Laboratory_Technician_Austin,64000,0,1364,1,9,3,1,85,2,1,2,2,14843,5,1,15,4,0,13,5,12,6,1,75000,0.43,2
EMP0993,EMP0010,Research_Scientist_Miami,118000,2,964,1,28,4,5,67,2,1,5,2,16137,1,1,18,3,0,25,4,16,11,7,120000,0.94,3
EMP0994,EMP0010,Software_Developer_Austin,174000,1,474,1,2,4,1,58,3,2,7,2,4642,7,1,13,3,0,32,6,19,6,2,155000,0.36,3
EMP0995,EMP0010,Laboratory_Technician_Atlanta,81000,1,561,1,13,4,1,35,2,2,2,0,18993,6,1,22,3,0,29,0,18,0,2,75000,0.38,4
EMP0996,EMP0010,Software_Developer_Denver,117000,1,648,1,6,2,5,60,2,3,7,2,3159,9,1,23,3,1,22,2,20,10,7,155000,0.64,3
EMP0997,EMP0010,Software_Developer_Boston,141000,2,636,1,9,2,1,78,1,2,7,2,13608,6,1,15,4,2,27,1,23,3,4,155000,0.55,3
EMP0998,EMP0010,Healthcare_Representative_Chicago,82000,2,278,1,17,3,3,34,4,1,0,1,24893,2,1,20,3,0,5,4,2,2,1,85000,0.76,3
EMP0999,EMP0010,Software_Developer_Miami,157000,2,977,1,2,3,1,61,3,2,7,2,10143,3,1,11,3,1,36,5,12,0,4,155000,0.71,2
